trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
431,False,"{'a': 0.4, 'e': 0.7845000000000237}",20,16,6.409301770348209,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
432,False,"{'a': 0.4, 'e': 0.7840000000000238}",20,16,7.959454081995654,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
433,False,"{'a': 0.4, 'e': 0.7835000000000238}",20,6,23.555655036678438,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
434,False,"{'a': 0.4, 'e': 0.7830000000000239}",30,18,23.031757322949687,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
435,False,"{'a': 0.4, 'e': 0.782500000000024}",30,21,16.785467756075178,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
436,False,"{'a': 0.4, 'e': 0.782000000000024}",20,2,21.42602609361388,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
437,False,"{'a': 0.4, 'e': 0.7815000000000241}",20,0,24.80587631517797,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
438,False,"{'a': 0.4, 'e': 0.7810000000000241}",30,0,34.60923816334217,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
439,False,"{'a': 0.4, 'e': 0.7805000000000242}",25,0,37.89976031635709,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
440,False,"{'a': 0.4, 'e': 0.7800000000000242}",25,0,27.673845053018788,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
441,False,"{'a': 0.4, 'e': 0.7795000000000243}",30,0,43.64184764359303,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
442,False,"{'a': 0.4, 'e': 0.7790000000000243}",20,5,18.258437009855804,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
443,False,"{'a': 0.4, 'e': 0.7785000000000244}",25,0,38.093845088619496,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
444,False,"{'a': 0.4, 'e': 0.7780000000000244}",20,0,15.14648719371464,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
445,False,"{'a': 0.4, 'e': 0.7775000000000245}",25,11,22.603702521202806,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
446,False,"{'a': 0.4, 'e': 0.7770000000000246}",20,0,24.635799531790724,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
447,False,"{'a': 0.4, 'e': 0.7765000000000246}",20,0,21.598025340589754,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
448,False,"{'a': 0.4, 'e': 0.7760000000000247}",25,0,32.85002474785535,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
449,False,"{'a': 0.4, 'e': 0.7755000000000247}",25,0,20.26778419016306,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
450,False,"{'a': 0.4, 'e': 0.7750000000000248}",30,17,19.93688940487265,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
451,False,"{'a': 0.4, 'e': 0.7745000000000248}",25,12,22.879966294888877,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
452,False,"{'a': 0.4, 'e': 0.7740000000000249}",25,13,22.532566918998437,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
453,False,"{'a': 0.4, 'e': 0.773500000000025}",25,0,18.679265896926548,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
454,False,"{'a': 0.4, 'e': 0.773000000000025}",25,5,29.969432628951488,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
455,False,"{'a': 0.4, 'e': 0.7725000000000251}",20,0,31.471016297485296,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
456,False,"{'a': 0.4, 'e': 0.7720000000000251}",20,0,23.282453915872704,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
457,False,"{'a': 0.4, 'e': 0.7715000000000252}",25,13,18.87888429690506,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
458,False,"{'a': 0.4, 'e': 0.7710000000000252}",20,2,29.18820509405108,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
459,False,"{'a': 0.4, 'e': 0.7705000000000253}",20,4,22.515892909565967,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,False,"{'a': 0.4, 'e': 0.7700000000000253}",20,0,29.203793715615305,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
461,False,"{'a': 0.4, 'e': 0.7695000000000254}",25,1,31.83293766581619,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
462,False,"{'a': 0.4, 'e': 0.7690000000000254}",25,0,34.004663617552865,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
463,False,"{'a': 0.4, 'e': 0.7685000000000255}",20,8,20.65116254962413,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
464,False,"{'a': 0.4, 'e': 0.7680000000000256}",30,16,20.696787341569056,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
465,False,"{'a': 0.4, 'e': 0.7675000000000256}",20,0,23.492087992559803,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
466,False,"{'a': 0.4, 'e': 0.7670000000000257}",25,7,28.275945649399535,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
467,False,"{'a': 0.4, 'e': 0.7665000000000257}",30,0,33.2543767387053,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
468,False,"{'a': 0.4, 'e': 0.7660000000000258}",30,9,28.42877001413621,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
469,False,"{'a': 0.4, 'e': 0.7655000000000258}",25,0,29.30271718499412,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
470,False,"{'a': 0.4, 'e': 0.7650000000000259}",25,5,28.28018646932474,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
471,False,"{'a': 0.4, 'e': 0.7645000000000259}",30,0,42.071512137441665,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
472,False,"{'a': 0.4, 'e': 0.764000000000026}",25,0,28.512833617717675,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
473,False,"{'a': 0.4, 'e': 0.763500000000026}",30,20,17.149824870443126,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
474,False,"{'a': 0.4, 'e': 0.7630000000000261}",25,20,8.27417760650863,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
475,False,"{'a': 0.4, 'e': 0.7625000000000262}",20,15,8.180595575684961,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
476,False,"{'a': 0.4, 'e': 0.7620000000000262}",20,0,25.631688352402904,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
477,False,"{'a': 0.4, 'e': 0.7615000000000263}",25,0,25.031734817476586,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
478,False,"{'a': 0.4, 'e': 0.7610000000000263}",30,0,37.486904616986834,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
479,False,"{'a': 0.4, 'e': 0.7605000000000264}",25,17,13.22787637821676,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
480,False,"{'a': 0.4, 'e': 0.7600000000000264}",25,7,24.752998781786353,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,False,"{'a': 0.4, 'e': 0.7595000000000265}",25,0,36.178721105194576,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
482,False,"{'a': 0.4, 'e': 0.7590000000000265}",20,0,23.14574133060357,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
483,False,"{'a': 0.4, 'e': 0.7585000000000266}",20,16,7.149132272244404,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
484,False,"{'a': 0.4, 'e': 0.7580000000000267}",20,5,24.80888219461598,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
485,False,"{'a': 0.4, 'e': 0.7575000000000267}",25,9,20.04307669691414,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,False,"{'a': 0.4, 'e': 0.7570000000000268}",30,14,24.1661499730351,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
487,False,"{'a': 0.4, 'e': 0.7565000000000268}",20,10,14.317237921635575,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
488,False,"{'a': 0.4, 'e': 0.7560000000000269}",30,0,38.40841274814599,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
489,False,"{'a': 0.4, 'e': 0.7555000000000269}",20,13,15.947583334981264,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
490,False,"{'a': 0.4, 'e': 0.755000000000027}",20,7,19.26905373127233,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
491,False,"{'a': 0.4, 'e': 0.754500000000027}",25,0,27.373738503923388,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
492,False,"{'a': 0.4, 'e': 0.7540000000000271}",20,15,11.832430633264702,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
493,False,"{'a': 0.4, 'e': 0.7535000000000271}",25,0,37.037754947573184,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
494,False,"{'a': 0.4, 'e': 0.7530000000000272}",30,11,23.406535319937582,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
495,False,"{'a': 0.4, 'e': 0.7525000000000273}",30,0,39.994930501334885,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
496,False,"{'a': 0.4, 'e': 0.7520000000000273}",20,13,11.85822507870092,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
497,False,"{'a': 0.4, 'e': 0.7515000000000274}",30,21,12.93405349606099,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
498,False,"{'a': 0.4, 'e': 0.7510000000000274}",25,0,32.76567635395799,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
499,False,"{'a': 0.4, 'e': 0.7505000000000275}",20,13,9.762569983573128,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
500,False,"{'a': 0.4, 'e': 0.7500000000000275}",25,8,25.311512834784804,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,False,"{'a': 0.4, 'e': 0.7495000000000276}",25,0,33.732457579231315,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
502,False,"{'a': 0.4, 'e': 0.7490000000000276}",30,0,40.06727359628194,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
503,False,"{'a': 0.4, 'e': 0.7485000000000277}",20,0,30.777099548910925,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
504,False,"{'a': 0.4, 'e': 0.7480000000000278}",30,22,16.47666066948088,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
505,False,"{'a': 0.4, 'e': 0.7475000000000278}",20,9,17.847800849736775,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
506,False,"{'a': 0.4, 'e': 0.7470000000000279}",30,24,9.998816953608914,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
507,False,"{'a': 0.4, 'e': 0.7465000000000279}",30,0,43.17219740383604,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
508,False,"{'a': 0.4, 'e': 0.746000000000028}",20,9,15.439751618998969,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
509,False,"{'a': 0.4, 'e': 0.745500000000028}",25,0,28.077562008933295,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
510,False,"{'a': 0.4, 'e': 0.7450000000000281}",20,1,28.693905404980523,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
511,False,"{'a': 0.4, 'e': 0.7445000000000281}",30,3,34.71175156771283,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
512,False,"{'a': 0.4, 'e': 0.7440000000000282}",20,9,17.58279519851621,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
513,False,"{'a': 0.4, 'e': 0.7435000000000282}",25,18,8.544067183187515,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
514,False,"{'a': 0.4, 'e': 0.7430000000000283}",20,0,22.55161065760656,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
515,False,"{'a': 0.4, 'e': 0.7425000000000284}",25,0,37.34795644683393,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
516,False,"{'a': 0.4, 'e': 0.7420000000000284}",20,14,11.347798716551566,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
517,False,"{'a': 0.4, 'e': 0.7415000000000285}",25,0,29.307724105705628,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
518,False,"{'a': 0.4, 'e': 0.7410000000000285}",25,8,26.010948548918343,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
519,False,"{'a': 0.4, 'e': 0.7405000000000286}",20,0,22.510409282702895,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
520,False,"{'a': 0.4, 'e': 0.7400000000000286}",20,7,24.98223545644997,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
521,False,"{'a': 0.4, 'e': 0.7395000000000287}",25,8,26.90159780367217,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
522,False,"{'a': 0.4, 'e': 0.7390000000000287}",35,18,25.76940953657859,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
523,False,"{'a': 0.4, 'e': 0.7385000000000288}",25,0,29.606373255391503,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
524,False,"{'a': 0.4, 'e': 0.7380000000000289}",20,4,21.26330135175056,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
525,False,"{'a': 0.4, 'e': 0.7375000000000289}",20,0,25.685641795760983,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
526,False,"{'a': 0.4, 'e': 0.737000000000029}",20,0,26.40876335243754,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
527,False,"{'a': 0.4, 'e': 0.736500000000029}",25,0,25.920360256995686,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
528,False,"{'a': 0.4, 'e': 0.7360000000000291}",25,4,31.51155801929158,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
529,False,"{'a': 0.4, 'e': 0.7355000000000291}",20,11,10.22319317014744,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
530,False,"{'a': 0.4, 'e': 0.7350000000000292}",20,0,23.175049063384392,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
531,False,"{'a': 0.4, 'e': 0.7345000000000292}",30,11,34.24668962012856,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
532,False,"{'a': 0.4, 'e': 0.7340000000000293}",20,12,17.13139779272338,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
533,False,"{'a': 0.4, 'e': 0.7335000000000294}",25,0,39.85837418387237,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
534,False,"{'a': 0.4, 'e': 0.7330000000000294}",25,17,13.87587873011728,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
535,False,"{'a': 0.4, 'e': 0.7325000000000295}",35,1,48.91042732708476,"{0: 34, 1: 0, 2: 0, 3: 0, 4: 0}",1
536,False,"{'a': 0.4, 'e': 0.7320000000000295}",25,12,22.46947855435287,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
537,False,"{'a': 0.4, 'e': 0.7315000000000296}",20,11,15.729214988753492,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
538,False,"{'a': 0.4, 'e': 0.7310000000000296}",35,21,23.003236259220387,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
539,False,"{'a': 0.4, 'e': 0.7305000000000297}",20,2,27.862220302935896,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
540,False,"{'a': 0.4, 'e': 0.7300000000000297}",35,17,38.71089816373745,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
541,False,"{'a': 0.4, 'e': 0.7295000000000298}",25,13,22.501590858323254,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
542,False,"{'a': 0.4, 'e': 0.7290000000000298}",20,0,32.08677979787541,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
543,False,"{'a': 0.4, 'e': 0.7285000000000299}",30,23,11.791982213740823,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
544,False,"{'a': 0.4, 'e': 0.72800000000003}",20,11,14.470923573136382,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
545,False,"{'a': 0.4, 'e': 0.72750000000003}",20,4,25.996548329730036,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
546,False,"{'a': 0.4, 'e': 0.7270000000000301}",25,1,33.73876380328407,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
547,False,"{'a': 0.4, 'e': 0.7265000000000301}",20,1,32.22130411135678,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
548,False,"{'a': 0.4, 'e': 0.7260000000000302}",20,12,19.43084088865371,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
549,False,"{'a': 0.4, 'e': 0.7255000000000302}",25,13,21.841343031509794,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
550,False,"{'a': 0.4, 'e': 0.7250000000000303}",25,15,20.27865136021838,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
551,False,"{'a': 0.4, 'e': 0.7245000000000303}",20,5,22.449974603547258,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
552,False,"{'a': 0.4, 'e': 0.7240000000000304}",20,12,16.539965756482705,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
553,False,"{'a': 0.4, 'e': 0.7235000000000305}",30,13,31.16776492023674,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
554,False,"{'a': 0.4, 'e': 0.7230000000000305}",30,0,38.411441218284985,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
555,False,"{'a': 0.4, 'e': 0.7225000000000306}",25,18,12.146721842444299,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
556,False,"{'a': 0.4, 'e': 0.7220000000000306}",25,0,38.19167690284801,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
557,False,"{'a': 0.4, 'e': 0.7215000000000307}",30,0,36.05679632997199,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
558,False,"{'a': 0.4, 'e': 0.7210000000000307}",25,0,29.445125805079574,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
559,False,"{'a': 0.4, 'e': 0.7205000000000308}",30,3,41.73206125025456,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
560,False,"{'a': 0.4, 'e': 0.7200000000000308}",35,0,48.462200510258704,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
561,False,"{'a': 0.4, 'e': 0.7195000000000309}",20,16,9.37759053349263,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
562,False,"{'a': 0.4, 'e': 0.719000000000031}",25,13,21.62648883850595,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
563,False,"{'a': 0.4, 'e': 0.718500000000031}",25,12,23.531456533874376,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
564,False,"{'a': 0.4, 'e': 0.7180000000000311}",20,10,21.160636214478053,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
565,False,"{'a': 0.4, 'e': 0.7175000000000311}",20,0,27.21863650281944,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
566,False,"{'a': 0.4, 'e': 0.7170000000000312}",20,16,7.9809389039846685,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
567,False,"{'a': 0.4, 'e': 0.7165000000000312}",20,0,27.0340515665595,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
568,False,"{'a': 0.4, 'e': 0.7160000000000313}",25,0,36.23124167670771,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
569,False,"{'a': 0.4, 'e': 0.7155000000000313}",20,8,22.603437283897698,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
570,False,"{'a': 0.4, 'e': 0.7150000000000314}",25,18,12.392789144368306,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
571,False,"{'a': 0.4, 'e': 0.7145000000000314}",30,22,14.781707996443632,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
572,False,"{'a': 0.4, 'e': 0.7140000000000315}",25,7,34.779329640636774,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
573,False,"{'a': 0.4, 'e': 0.7135000000000316}",30,21,13.438146810475773,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
574,False,"{'a': 0.4, 'e': 0.7130000000000316}",20,0,23.552503107941963,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
575,False,"{'a': 0.4, 'e': 0.7125000000000317}",25,0,33.33818143052023,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
576,False,"{'a': 0.4, 'e': 0.7120000000000317}",20,0,29.472516943834687,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
577,False,"{'a': 0.4, 'e': 0.7115000000000318}",20,12,20.025639567584353,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
578,False,"{'a': 0.4, 'e': 0.7110000000000318}",20,15,11.486352973324253,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
579,False,"{'a': 0.4, 'e': 0.7105000000000319}",25,16,16.227288379314253,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
580,False,"{'a': 0.4, 'e': 0.7100000000000319}",20,14,15.396840888290466,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
581,False,"{'a': 0.4, 'e': 0.709500000000032}",25,0,31.4465191283185,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
582,False,"{'a': 0.4, 'e': 0.709000000000032}",20,14,11.494588840079729,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
583,False,"{'a': 0.4, 'e': 0.7085000000000321}",25,6,27.174068830648686,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
584,False,"{'a': 0.4, 'e': 0.7080000000000322}",20,14,9.375211347498112,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
585,False,"{'a': 0.4, 'e': 0.7075000000000322}",30,19,21.161172520423463,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
586,False,"{'a': 0.4, 'e': 0.7070000000000323}",20,14,11.363560346085968,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
587,False,"{'a': 0.4, 'e': 0.7065000000000323}",35,12,37.99831443686851,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
588,False,"{'a': 0.4, 'e': 0.7060000000000324}",20,14,11.612679440784405,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
589,False,"{'a': 0.4, 'e': 0.7055000000000324}",20,0,27.784239492942227,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
590,False,"{'a': 0.4, 'e': 0.7050000000000325}",25,10,24.40688535397736,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
591,False,"{'a': 0.4, 'e': 0.7045000000000325}",25,2,33.71786975166815,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
592,False,"{'a': 0.4, 'e': 0.7040000000000326}",25,2,30.523929548169928,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
593,False,"{'a': 0.4, 'e': 0.7035000000000327}",25,15,20.398662915916972,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
594,False,"{'a': 0.4, 'e': 0.7030000000000327}",30,16,22.93110373489796,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
595,False,"{'a': 0.4, 'e': 0.7025000000000328}",20,4,26.869209249835922,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
596,False,"{'a': 0.4, 'e': 0.7020000000000328}",25,3,39.07497937769011,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
597,False,"{'a': 0.4, 'e': 0.7015000000000329}",20,0,31.4526094673882,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
598,False,"{'a': 0.4, 'e': 0.7010000000000329}",35,20,24.49774060291939,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
599,False,"{'a': 0.4, 'e': 0.700500000000033}",20,0,23.323145139934347,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
600,False,"{'a': 0.4, 'e': 0.700000000000033}",20,0,27.924392198437396,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
601,False,"{'a': 0.4, 'e': 0.6995000000000331}",20,10,16.763474568977266,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
602,False,"{'a': 0.4, 'e': 0.6990000000000332}",20,7,15.422883700799314,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
603,False,"{'a': 0.4, 'e': 0.6985000000000332}",25,4,31.566055201312956,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
604,False,"{'a': 0.4, 'e': 0.6980000000000333}",20,0,22.12060926256922,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
605,False,"{'a': 0.4, 'e': 0.6975000000000333}",25,18,10.546459809488885,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
606,False,"{'a': 0.4, 'e': 0.6970000000000334}",20,12,14.396989346754616,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
607,False,"{'a': 0.4, 'e': 0.6965000000000334}",25,10,16.75452907707066,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
608,False,"{'a': 0.4, 'e': 0.6960000000000335}",20,0,27.630684027652755,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
609,False,"{'a': 0.4, 'e': 0.6955000000000335}",20,0,27.941356281996253,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
610,False,"{'a': 0.4, 'e': 0.6950000000000336}",25,11,18.631142438372166,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
611,False,"{'a': 0.4, 'e': 0.6945000000000336}",35,10,39.65338096107473,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
612,False,"{'a': 0.4, 'e': 0.6940000000000337}",30,22,14.135132670308446,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
613,False,"{'a': 0.4, 'e': 0.6935000000000338}",20,13,15.168810675097253,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
614,False,"{'a': 0.4, 'e': 0.6930000000000338}",25,4,32.02996835433854,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
615,False,"{'a': 0.4, 'e': 0.6925000000000339}",20,0,-17.277519700833864,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
616,False,"{'a': 0.4, 'e': 0.6920000000000339}",20,0,28.524509233442785,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
